job_title,country,what_do_with_data,generate_human_data,file_size,subject_area,molecular_or_gene_data,deposit_repo_always,aware_should_deposit,generate_other_types,data_discoverable_importance,barrier_lack_of_time,barrier_organizing_data,barrier_which_repo,barrier_copyright_licensing,barrier_sharing_cost,barrier_other,interest_data_dep_service,interest_data_discov_service,have_data_to_deposit,want_other_help,want_help_with,have_addtl_info,addtl_info
Researcher,IT - Italy,neither,TRUE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,FALSE,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,NA,NA
Professor,DE - Germany,both,TRUE,1Gb - 5Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,Complicated and time-consuming process for data submission,10,10,TRUE,TRUE,Establish standards and repositories for protocols / methods,0,NA
prof,IT - Italy,submit_suppl,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,8,FALSE,FALSE,NA,0,NA
Associate professor,NO - Norway,submit_suppl,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,FALSE,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Professor,US - United States,neither,FALSE,>50Gb,physical_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,9,TRUE,FALSE,NA,0,NA
Professor,US - United States,submit_suppl,FALSE,100Mb - 1Gb,earth_sciences,NA,NA,NA,NA,8,TRUE,TRUE,FALSE,TRUE,FALSE,NA,4,6,TRUE,FALSE,NA,0,NA
Assistant Professor,US - United States,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,5,FALSE,TRUE,TRUE,FALSE,TRUE,NA,8,7,TRUE,FALSE,NA,1,Most of my data is qualitative: Interview and focus group transcripts and observation field notes.
"Vice President, Outcesome Research",US - United States,deposit_repo,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Assistant Research Scientist,US - United States,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,10,FALSE,FALSE,NA,0,NA
Lecturer,DZ - Algeria,both,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,9,TRUE,FALSE,FALSE,TRUE,TRUE,NA,9,9,FALSE,FALSE,NA,0,NA
Science Informationist,US - United States,submit_suppl,FALSE,>50Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,FALSE,TRUE,TRUE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Professor of Law,US - United States,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Professor,CA - Canada,neither,FALSE,100Mb - 1Gb,earth_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,FALSE,FALSE,research sometimes funded by private company,8,8,FALSE,FALSE,NA,0,NA
Research Professor,US - United States,neither,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,10,TRUE,FALSE,FALSE,FALSE,TRUE,NA,5,8,FALSE,FALSE,NA,0,NA
School Advisor,GR - Greece,submit_suppl,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Associate Professor,CA - Canada,neither,TRUE,5Gb - 20Gb,physical_sciences,NA,NA,NA,NA,8,FALSE,FALSE,TRUE,FALSE,TRUE,NA,7,7,TRUE,FALSE,NA,0,NA
Associate professor,US - United States,neither,TRUE,Don't know,other_sciences,NA,NA,NA,NA,4,FALSE,TRUE,TRUE,FALSE,FALSE,NA,7,9,TRUE,TRUE,Organizing it,0,NA
Professor,US - United States,neither,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,8,FALSE,TRUE,how to manage multiple backups,0,NA
Research Fellow,GB - United Kingdom,both,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,FALSE,FALSE,NA,0,NA
"MD,BcR,PhD",IT - Italy,neither,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,NA,1,2,FALSE,FALSE,NA,0,NA
Associate professor,NL - Netherlands,deposit_repo,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,8,TRUE,FALSE,TRUE,TRUE,TRUE,NA,8,8,FALSE,FALSE,NA,0,NA
Professor,US - United States,neither,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,7,TRUE,TRUE,FALSE,TRUE,TRUE,NA,5,6,TRUE,FALSE,NA,0,NA
Director,US - United States,NA,FALSE,>50Gb,earth_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,TRUE,"Polling potential interested users on the type and format of data to be made available, prior to investing time and resources in preparing and publishing.",0,NA
Carl Rees Professor Emeritus of Mathematics,US - United States,submit_suppl,FALSE,Don't know,other_sciences,NA,NA,NA,NA,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,NA,FALSE,FALSE,NA,0,NA
Scientist,IN - India,deposit_repo,FALSE,Don't know,biological_sciences,FALSE,NA,FALSE,FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,1,2,FALSE,FALSE,NA,0,NA
University lecturer,NG - Nigeria,neither,TRUE,20Mb -100Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,10,TRUE,FALSE,FALSE,TRUE,TRUE,NA,10,10,TRUE,TRUE,Improved accessibility of repository databases. Internet access could be a problem sometimes.,0,NA
Professor,US - United States,neither,FALSE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,never an issue,5,5,TRUE,FALSE,NA,0,NA
clinical psychologist,BE - Belgium,neither,FALSE,Don't know,other_sciences,NA,NA,NA,NA,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,8,8,FALSE,FALSE,NA,0,NA
Consultant; MD; PhD,DK - Denmark,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,FALSE,6,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,8,TRUE,TRUE,NA,0,NA
Research Engineer,FR - France,neither,FALSE,>50Gb,biological_sciences,FALSE,NA,FALSE,FALSE,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,8,TRUE,TRUE,create a datbase from my data,0,NA
Postdoctoral researcher,ES - Spain,submit_suppl,FALSE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,7,TRUE,TRUE,FALSE,TRUE,FALSE,NA,7,8,TRUE,FALSE,NA,0,NA
Professor,RU - Russia,neither,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,4,FALSE,FALSE,NA,0,NA
Assistant Professor,US - United States,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,3,TRUE,TRUE,TRUE,TRUE,FALSE,NA,5,5,TRUE,TRUE,"I'm not sure, but I think my data should be more available.",0,NA
Professor,US - United States,deposit_repo,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,9,TRUE,TRUE,FALSE,FALSE,FALSE,NA,4,6,TRUE,FALSE,NA,0,NA
PhD Candidate,US - United States,deposit_repo,TRUE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,TRUE,FALSE,NA,8,9,TRUE,TRUE,"Organization and presentation, storage, audit trail information, blinding for sharing",0,NA
Asst. Professor,US - United States,submit_suppl,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,7,TRUE,TRUE,TRUE,FALSE,FALSE,NA,8,8,TRUE,TRUE,Embedded interactive visualizations,0,NA
Director,GB - United Kingdom,submit_suppl,TRUE,<20Mb,biological_sciences,FALSE,NA,FALSE,FALSE,9,FALSE,TRUE,TRUE,FALSE,FALSE,NA,9,9,TRUE,FALSE,NA,0,NA
Full professor,IT - Italy,neither,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,7,7,FALSE,FALSE,NA,1,"When I use confidential data, or data extracted from a costly database, I do not think that I would be allowed to share the data"
Professor,CL - Chile,neither,FALSE,100Mb - 1Gb,biological_sciences,FALSE,NA,FALSE,FALSE,10,TRUE,TRUE,TRUE,FALSE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Academic Surgery,DE - Germany,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Executive director,CA - Canada,submit_suppl,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,7,TRUE,TRUE,FALSE,TRUE,TRUE,NA,3,5,FALSE,FALSE,NA,0,NA
NEUROVASCULAR POSTDOCTORAL FELLOW,AU - Australia,both,TRUE,>50Gb,medical_sciences,FALSE,NA,TRUE,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,CA - Canada,neither,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,6,FALSE,FALSE,NA,0,NA
Prof,IT - Italy,neither,FALSE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Clinical Scientist,CH - Switzerland,deposit_repo,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,6,6,TRUE,FALSE,NA,0,NA
Professor,ES - Spain,neither,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,7,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,7,TRUE,FALSE,NA,0,NA
Director,US - United States,neither,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,TRUE,TRUE,TRUE,FALSE,NA,4,4,FALSE,FALSE,NA,0,NA
Assistant Professor,US - United States,both,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Adjunct Professor,US - United States,neither,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,FALSE,TRUE,FALSE,NA,3,3,FALSE,FALSE,NA,0,NA
Professor and Associate Dean of Research for College,US - United States,neither,TRUE,NA,medical_sciences,TRUE,FALSE,FALSE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,7,FALSE,TRUE,"paper sharing, methods development and quality control",0,NA
Graduate student,CA - Canada,deposit_repo,TRUE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Professor,IT - Italy,both,TRUE,<20Mb,physical_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,7,7,TRUE,TRUE,Realize a personal data base,0,NA
senior fellow,US - United States,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,5,FALSE,FALSE,TRUE,TRUE,TRUE,NA,10,10,TRUE,TRUE,collect user fees,0,NA
Lecturer,ES - Spain,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,3,5,FALSE,FALSE,NA,0,NA
Ph. D.,BO - Bolivia,both,TRUE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,TRUE,TRUE,FALSE,NA,1,2,TRUE,FALSE,NA,0,NA
Research Associate,AU - Australia,neither,FALSE,1Gb - 5Gb,physical_sciences,NA,NA,NA,NA,6,FALSE,FALSE,TRUE,TRUE,FALSE,NA,5,5,TRUE,FALSE,NA,0,NA
Data entry,US - United States,submit_suppl,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,TRUE,TRUE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
PhD,IT - Italy,both,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,FALSE,8,FALSE,TRUE,FALSE,FALSE,TRUE,NA,7,8,FALSE,FALSE,NA,0,NA
"Investigador Titular ""C""",MX - Mexico,deposit_repo,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,9,TRUE,FALSE,NA,0,NA
Research Fellow,AU - Australia,deposit_repo,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,8,FALSE,TRUE,TRUE,FALSE,FALSE,NA,9,9,TRUE,FALSE,NA,0,NA
"Senior Scientist, Soil Chemistry",PH - Philippines,deposit_repo,FALSE,100Mb - 1Gb,earth_sciences,NA,NA,NA,NA,8,FALSE,FALSE,TRUE,TRUE,FALSE,NA,7,7,TRUE,TRUE,"We want our data to be citable. We don't need to charge people for using our data, but it would help us raise grant money if we could show how our data is being used by others.",0,NA
Assistant Professor,US - United States,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,4,FALSE,FALSE,FALSE,FALSE,FALSE,I collect social science data that is protected by confidentiality agreements,4,4,FALSE,FALSE,NA,1,"Remember that confidentaility and anonymity are important in social science data so sharing original data may not allways be possible, ethical or legal"
Assistant professor,US - United States,neither,TRUE,Don't know,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
MD,BE - Belgium,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
"Professor of Data Science, Director Institute of Mathematics and Data Science, CEO of my company, Honorary Professor in 2 universities",GB - United Kingdom,deposit_repo,FALSE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,FALSE,No problems whatsoever,5,5,FALSE,TRUE,"Standards for metadata, clear data curation processes, nice help and support for access and advanced methodologies for data and information synthesis.",1,"Availability, access, clear both qualitative and quantitative attributes of the data; long term availability of reliable, trustworthy data."
Biological Scientist,US - United States,deposit_repo,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,TRUE,TRUE,FALSE,TRUE,NA,2,6,FALSE,FALSE,NA,0,NA
Full Professor,CL - Chile,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,FALSE,8,TRUE,TRUE,FALSE,TRUE,FALSE,NA,4,8,FALSE,FALSE,NA,0,NA
Professor and Chair,US - United States,neither,TRUE,Don't know,other_sciences,NA,NA,NA,NA,5,TRUE,TRUE,TRUE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Senior Research Officer,AU - Australia,both,TRUE,>50Gb,medical_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,TRUE,FALSE,TRUE,TRUE,NA,9,9,FALSE,FALSE,NA,0,NA
Software Engineer,GB - United Kingdom,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,2,TRUE,TRUE,TRUE,FALSE,FALSE,Cleaning up scripts/code,1,0,FALSE,FALSE,NA,0,NA
Manager Forensic Biology,AU - Australia,submit_suppl,TRUE,Don't know,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,10,TRUE,FALSE,NA,0,NA
Associate Prof Maritime Safety & Environmental Administration,SE - Sweden,deposit_repo,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,8,TRUE,TRUE,TRUE,TRUE,FALSE,NA,5,7,FALSE,FALSE,NA,0,NA
Professor,GB - United Kingdom,neither,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,6,TRUE,TRUE,FALSE,FALSE,FALSE,NA,6,NA,TRUE,FALSE,NA,0,NA
University Department Chair,US - United States,neither,FALSE,100Mb - 1Gb,physical_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,FALSE,No problems,2,2,FALSE,FALSE,NA,0,NA
Investigator Scientist,GB - United Kingdom,submit_suppl,TRUE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,10,FALSE,FALSE,NA,0,NA
Researcher,CN - China,both,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,7,7,FALSE,FALSE,NA,0,NA
Associate Professor,US - United States,neither,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,7,TRUE,TRUE,TRUE,FALSE,FALSE,NA,8,7,FALSE,FALSE,NA,0,NA
Professor International Business & Strategy,US - United States,deposit_repo,TRUE,Don't know,other_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Chair,IN - India,neither,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,FALSE,FALSE,TRUE,FALSE,NA,7,8,TRUE,FALSE,NA,0,NA
PhD Student,US - United States,both,FALSE,>50Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,9,TRUE,FALSE,NA,0,NA
Professor,CN - China,both,TRUE,5Gb - 20Gb,biological_sciences,TRUE,TRUE,NA,TRUE,9,TRUE,FALSE,FALSE,TRUE,FALSE,NA,7,8,TRUE,FALSE,NA,1,Administrative and safety data.
Professor,US - United States,submit_suppl,FALSE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Doctor in nursing by Catholic University of Valencia,ES - Spain,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Professor,BR - Brazil,deposit_repo,TRUE,5Gb - 20Gb,biological_sciences,TRUE,TRUE,NA,TRUE,9,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,9,TRUE,TRUE,Supplemental data,1,Workflow
Professor,AU - Australia,both,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,6,TRUE,TRUE,TRUE,FALSE,FALSE,NA,6,9,TRUE,FALSE,NA,0,NA
mathematical statistician,US - United States,deposit_repo,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Physiotherapist and osteopath,IT - Italy,deposit_repo,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,FALSE,4,FALSE,TRUE,TRUE,TRUE,FALSE,NA,6,6,FALSE,TRUE,Confrontation on patient and cases,0,NA
PhD student,TW - Taiwan,both,TRUE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,6,FALSE,TRUE,FALSE,TRUE,FALSE,NA,7,7,TRUE,TRUE,Interview data,0,NA
Professor,CA - Canada,neither,TRUE,Don't know,other_sciences,NA,NA,NA,NA,8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Professor,CA - Canada,deposit_repo,TRUE,<20Mb,medical_sciences,TRUE,TRUE,NA,TRUE,7,TRUE,TRUE,FALSE,TRUE,TRUE,NA,5,6,FALSE,FALSE,NA,0,NA
professor of pharmacology,IT - Italy,deposit_repo,FALSE,1Gb - 5Gb,biological_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Senior consultant,NO - Norway,both,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,6,FALSE,TRUE,TRUE,TRUE,TRUE,NA,0,0,FALSE,FALSE,NA,0,NA
Reader,GB - United Kingdom,neither,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,5,TRUE,TRUE,FALSE,TRUE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,MX - Mexico,neither,FALSE,1Gb - 5Gb,biological_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,NA,6,7,FALSE,FALSE,NA,0,NA
Neurologist,ES - Spain,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,NA,10,10,TRUE,TRUE,"How to organise data, which data can be shared and which not",0,NA
coordinator,CA - Canada,neither,TRUE,Don't know,other_sciences,NA,NA,NA,NA,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,5,FALSE,FALSE,NA,0,NA
Director of Nursing Research and Evidence based Practice,US - United States,both,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,TRUE,FALSE,10,TRUE,TRUE,TRUE,FALSE,TRUE,NA,7,8,TRUE,TRUE,knowing the options and the deciding factors towards contribution,0,NA
Retired archaeologist,US - United States,deposit_repo,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,4,FALSE,FALSE,NA,1,Most of my research data is filed as hard copy
Emeritus Professor,AU - Australia,deposit_repo,TRUE,Don't know,medical_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,FALSE,FALSE,TRUE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Paediatric oncologist,TZ - Tanzania,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,9,TRUE,FALSE,TRUE,FALSE,TRUE,NA,5,8,FALSE,FALSE,NA,0,NA
Senior Research Scientist,US - United States,both,FALSE,1Gb - 5Gb,physical_sciences,NA,NA,NA,NA,7,FALSE,TRUE,TRUE,TRUE,TRUE,NA,6,8,TRUE,TRUE,Indexing large numbers of files that together are the dataset for the paper / project.,1,Data is not necessarily structured and may consist of images.
Senior Research Fellow,GB - United Kingdom,both,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,8,FALSE,FALSE,NA,0,NA
Group Leader,GB - United Kingdom,both,TRUE,>50Gb,biological_sciences,TRUE,TRUE,NA,FALSE,9,FALSE,TRUE,FALSE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Professor,RO - Romania,deposit_repo,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,FALSE,NA,0,NA
Postdoc,US - United States,deposit_repo,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4,7,FALSE,FALSE,NA,0,NA
Postdoctoral fellow,CA - Canada,neither,TRUE,Don't know,other_sciences,NA,NA,NA,NA,6,TRUE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Professor,US - United States,both,FALSE,100Mb - 1Gb,physical_sciences,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,NA,10,10,TRUE,NA,NA,NA,NA
Physician and medical gynaecologist,GB - United Kingdom,submit_suppl,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,FALSE,FALSE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,10,TRUE,TRUE,NA,NA,NA
Graduate student,US - United States,both,FALSE,5Gb - 20Gb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,TRUE,TRUE,TRUE,FALSE,NA,2,10,TRUE,FALSE,NA,0,NA
Graduate student,US - United States,neither,FALSE,>50Gb,physical_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,8,TRUE,FALSE,NA,0,NA
Principal investigator,DE - Germany,both,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,TRUE,Sharing code and analysis tools,0,NA
research student,MX - Mexico,both,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,TRUE,format,0,NA
Professor,US - United States,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Scientist,FR - France,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,4,TRUE,TRUE,FALSE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
assistant professor,UA - Ukraine,both,TRUE,<20Mb,biological_sciences,FALSE,NA,FALSE,FALSE,10,FALSE,FALSE,FALSE,FALSE,TRUE,NA,7,8,FALSE,FALSE,NA,0,NA
Phd student,AU - Australia,neither,TRUE,NA,other_sciences,NA,NA,NA,NA,10,TRUE,TRUE,TRUE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,NA,NA
Agronomist,BJ - Benin,both,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,7,TRUE,FALSE,NA,0,NA
Associate Professor,US - United States,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,TRUE,TRUE,FALSE,FALSE,NA,2,2,FALSE,FALSE,NA,0,NA
Technical Manager,GR - Greece,neither,FALSE,20Gb - 50 Gb,physical_sciences,NA,NA,NA,NA,2,FALSE,FALSE,FALSE,TRUE,FALSE,NA,2,2,TRUE,FALSE,NA,0,NA
professor,HU - Hungary,submit_suppl,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Associate Professor,JP - Japan,neither,FALSE,20Gb - 50 Gb,physical_sciences,NA,NA,NA,NA,7,TRUE,FALSE,FALSE,TRUE,TRUE,NA,8,8,TRUE,FALSE,NA,0,NA
Dott.,IT - Italy,neither,FALSE,Don't know,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,0,0,FALSE,FALSE,NA,0,NA
Chef de clinique,BE - Belgium,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,10,TRUE,TRUE,NA,0,NA
Professor,PT - Portugal,neither,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,FALSE,5,FALSE,FALSE,FALSE,TRUE,TRUE,NA,1,5,FALSE,FALSE,NA,0,NA
"Senior Scientific researcher, lecturer",CH - Switzerland,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,TRUE,FALSE,TRUE,NA,8,8,TRUE,FALSE,NA,0,NA
